-54.812,-5.125,139.438
-54.812,-5.125,138.688
-54.438,-5.500,139.438
-54.812,-5.500,139.062
-54.438,-5.500,139.062
-54.812,-5.875,139.062
-54.438,-5.875,139.062
-54.062,-5.500,138.688
-54.812,-5.125,139.062
-54.062,-5.125,139.062
-54.812,-5.125,139.062
-54.812,-4.750,139.062
-54.062,-5.125,139.062
-54.438,-5.500,139.062
-54.438,-5.500,139.500
-54.438,-5.500,138.688
-54.812,-5.125,139.438
-54.438,-5.125,139.062
-54.438,-5.125,139.500
-54.812,-5.500,139.438
-54.438,-5.875,138.688
-54.812,-5.125,139.062
-54.812,-5.125,138.688
-54.438,-5.125,139.062
-54.438,-5.125,138.688
-54.812,-5.875,139.062
-54.438,-4.750,139.438
-54.062,-5.500,139.438
-54.812,-5.500,139.438
-54.438,-5.875,139.062
-54.062,-5.125,139.062
-54.438,-5.500,139.438
-54.438,-5.500,139.438
-54.438,-5.500,138.688
-54.062,-5.500,139.062
-54.438,-5.125,139.438
-54.438,-5.500,139.500
-54.438,-5.500,138.688
-54.438,-5.500,139.062
-54.812,-5.500,139.062
-54.062,-5.125,139.438
-55.188,-5.500,139.062
-54.438,-5.500,139.062
-54.438,-5.125,139.062
-54.438,-5.500,139.062
-54.438,-5.125,139.500
-54.438,-5.500,139.062
-54.438,-5.875,139.500
-54.062,-5.125,139.062
-54.812,-5.125,139.062
-54.812,-5.125,139.438
-54.438,-5.500,139.438
-54.812,-5.500,139.438
-54.812,-5.125,139.062
-54.812,-5.125,139.438
-54.812,-5.500,139.438
-54.062,-5.125,139.062
-54.438,-5.500,139.438
-54.062,-5.500,139.438
-54.062,-5.125,139.062
-54.812,-4.750,139.062
-54.062,-5.500,139.062
-54.438,-5.500,138.688
-54.062,-4.750,139.438
-54.438,-5.875,139.438
-54.438,-5.500,138.688
-54.812,-6.250,139.062
-54.062,-5.500,139.062
-54.438,-5.125,139.438
-54.812,-5.125,139.062
-54.812,-5.125,139.062
-54.438,-5.125,139.062
-54.438,-5.875,139.062
-54.438,-5.500,138.688
-54.812,-4.750,139.062
-54.812,-5.500,139.062
-54.062,-5.500,139.062
-54.438,-5.875,138.688
-54.438,-5.125,138.312
-54.812,-5.125,139.062
-54.812,-5.125,139.062
-54.438,-5.500,139.062
-54.438,-5.125,139.500
-54.062,-5.875,139.062
-54.812,-5.125,138.688
-54.812,-5.500,139.438
-54.062,-5.500,139.062
-54.812,-5.500,139.062
-54.812,-5.500,139.062
-54.438,-5.500,139.062
-54.438,-5.125,139.062
-54.812,-5.125,139.438
-54.438,-5.875,139.062
-54.062,-5.125,139.438
-54.438,-5.875,139.438
-54.062,-5.500,139.438
-54.438,-5.125,139.062
-54.438,-5.500,139.062
-54.812,-5.125,139.500
-54.812,-5.125,139.438
-54.062,-5.125,139.438
-54.812,-5.500,139.062
-54.062,-5.125,139.062
-54.812,-5.500,138.688
-54.812,-5.500,139.062
