-1.067,0.483,-0.325
-0.858,0.492,-0.426
-0.926,0.516,-0.435
-1.042,0.488,-0.355
-1.061,0.484,-0.267
-0.906,0.481,-0.202
-0.798,0.385,-0.251
-0.795,0.279,-0.315
-0.715,0.209,-0.352
-0.685,0.129,-0.457
-0.760,0.080,-0.524
-0.777,-0.045,-0.554
-0.714,-0.129,-0.635
-0.594,-0.251,-0.700
-0.478,-0.431,-0.666
-0.325,-0.551,-0.579
-0.174,-0.621,-0.558
-0.082,-0.673,-0.552
-0.092,-0.800,-0.577
-0.120,-0.857,-0.548
-0.139,-0.848,-0.560
-0.099,-0.880,-0.589
-0.006,-0.827,-0.522
0.021,-0.840,-0.564
0.009,-0.891,-0.612
0.022,-0.919,-0.663
0.073,-0.896,-0.653
0.077,-0.878,-0.601
0.007,-0.875,-0.583
0.026,-0.878,-0.534
0.038,-0.851,-0.546
0.029,-0.821,-0.578
0.010,-0.830,-0.556
-0.001,-0.849,-0.540
-0.021,-0.850,-0.547
-0.068,-0.861,-0.517
-0.117,-0.901,-0.491
-0.192,-0.915,-0.465
-0.283,-0.908,-0.416
-0.360,-0.892,-0.316
-0.441,-0.877,-0.217
-0.515,-0.865,-0.160
-0.595,-0.830,-0.115
-0.690,-0.827,-0.083
-0.789,-0.831,-0.079
-0.845,-0.825,-0.121
-0.884,-0.794,-0.189
-0.852,-0.769,-0.177
-0.863,-0.859,-0.210
-1.005,-0.907,-0.288
-0.920,-0.653,-0.267
-0.817,-0.693,-0.143
-0.756,-0.860,-0.020
-0.739,-0.882,0.009
-0.760,-0.928,-0.014
-0.807,-0.999,-0.024
-0.826,-1.016,-0.011
-0.795,-0.924,-0.053
-0.667,-0.843,-0.226
-0.439,-0.766,-0.414
-0.246,-0.776,-0.428
-0.168,-0.865,-0.443
-0.130,-0.908,-0.288
-0.165,-0.909,-0.206
-0.279,-0.886,-0.233
-0.259,-0.881,-0.307
-0.227,-0.851,-0.421
-0.148,-0.743,-0.540
-0.018,-0.704,-0.608
0.050,-0.709,-0.657
0.006,-0.692,-0.733
-0.030,-0.695,-0.829
0.003,-0.722,-0.898
0.002,-0.754,-0.918
0.024,-0.771,-0.926
0.087,-0.697,-0.917
