52.866,-93.415,-83.841
34.512,-48.415,-81.402
-1.585,-77.500,-85.244
-57.256,-66.280,-123.659
-97.805,13.598,-157.073
-88.902,89.634,-207.561
-86.829,146.280,-275.122
-82.805,171.829,-329.207
-52.988,187.256,-370.366
-15.305,220.061,-420.305
45.854,188.049,-472.378
147.378,106.890,-536.341
196.280,49.390,-621.951
150.915,17.439,-713.598
84.085,-33.902,-751.402
47.256,-75.854,-735.183
26.890,-101.829,-692.317
13.049,-120.610,-645.610
-2.317,-132.561,-571.829
-0.183,-130.976,-487.805
7.378,-122.256,-423.659
6.220,-134.939,-373.659
-1.098,-145.610,-318.780
-1.646,-133.598,-252.927
22.439,-114.634,-211.402
32.683,-98.902,-171.159
20.671,-92.012,-112.195
9.390,-75.976,-54.329
4.939,-58.598,-9.878
3.171,-53.963,23.598
19.634,-43.293,43.598
52.683,-33.354,62.927
87.744,-32.134,86.585
117.561,-24.878,114.817
140.854,-0.793,146.951
160.915,26.098,173.171
173.293,55.427,195.915
173.720,86.524,216.890
162.683,112.073,228.232
137.195,129.817,229.756
107.805,152.073,230.549
82.805,175.915,230.427
62.622,189.817,225.244
52.134,191.524,217.561
59.756,182.134,201.402
75.610,165.488,172.195
85.793,142.256,126.159
73.232,125.183,46.524
32.500,153.476,-75.366
-6.524,141.159,-137.378
-43.963,38.720,-95.488
-57.256,-73.598,-116.585
-41.646,-133.171,-160.122
-14.085,-148.049,-178.902
14.817,-162.927,-177.744
21.890,-198.354,-166.585
8.537,-243.537,-165.549
-24.634,-286.707,-181.341
-67.500,-333.476,-180.915
-101.890,-382.561,-168.415
-118.415,-395.610,-169.390
-181.037,-330.000,-153.049
-272.683,-244.390,-122.012
-233.293,-157.012,-135.000
-219.268,-108.171,-141.707
-253.963,-117.317,-125.122
-277.073,-130.732,-119.878
-259.878,-135.915,-117.805
-221.524,-117.134,-91.585
-179.695,-59.756,-37.561
-126.646,3.476,14.024
-85.976,33.232,20.976
-65.122,43.415,-0.183
-57.256,49.085,-7.012
-53.110,51.280,-2.012
-30.488,63.537,-3.293
13.293,86.037,-2.073
64.878,92.988,7.927
104.512,108.110,24.146
128.902,125.549,49.390
159.390,136.159,70.976
189.024,146.098,95.854
201.951,163.537,126.037
217.073,187.744,152.927
218.598,214.146,187.622
176.768,260.671,220.366
110.854,314.573,235.244
75.366,323.963,240.671
95.854,251.341,225.793
40.488,-42.439,4.146
103.354,-142.195,36.037
216.951,-17.744,149.817
170.488,13.415,117.378
117.866,20.366,86.524
117.988,54.817,80.366
63.415,65.976,61.159
37.561,53.659,30.305
59.268,30.671,14.817
63.659,12.622,0.732
42.805,20.793,-5.854
-0.427,28.415,-4.695
-12.683,-2.805,-2.561
25.427,-60.793,5.976
45.488,-80.427,-7.744
14.756,-51.585,-38.232
-12.317,-17.988,-51.402
-14.512,-0.732,-59.268
9.573,30.915,-42.622
98.841,51.951,12.683
84.207,-23.841,-49.268
22.378,-37.622,-85.671
18.293,-43.841,-113.780
38.049,-56.829,-167.012
44.878,-56.768,-207.256
34.451,-40.915,-244.878
7.134,-42.073,-289.207
-27.073,-51.402,-330.488
-55.671,-57.256,-355.915
-76.037,-63.232,-362.195
-89.207,-59.451,-368.720
-101.341,-58.049,-391.829
-113.659,-64.939,-436.463
-105.000,-82.866,-487.622
-78.476,-117.988,-518.598
-42.988,-146.829,-525.305
4.634,-159.146,-517.195
44.939,-168.902,-484.329
59.390,-169.634,-425.427
61.402,-162.073,-357.683
59.573,-143.659,-295.732
57.561,-104.146,-245.000
70.793,-71.524,-201.951
91.707,-49.756,-166.280
104.451,-24.634,-132.744
102.073,7.012,-92.073
96.951,31.341,-52.561
87.378,46.463,-23.841
78.354,63.659,-4.207
83.659,99.207,14.512
94.695,137.805,33.902
95.854,168.415,52.561
80.549,189.207,71.890
40.427,192.256,87.683
-10.366,186.829,89.512
-54.024,176.037,88.049
-168.841,96.402,72.378
-338.354,-100.488,23.537
-317.500,-65.488,28.171
-304.390,44.817,94.512
-270.915,88.232,152.561
-245.122,53.293,168.902
-261.646,24.207,167.378
-158.537,-123.598,-195.305
-126.829,-96.585,-221.037
-38.598,87.378,81.402
-31.463,45.427,17.256
-63.476,-38.354,-54.817
-42.622,-13.171,-11.341
-48.110,-14.329,-7.195
-79.451,-16.707,-35.000
-98.415,-1.829,-35.122
-110.854,-10.976,-26.524
-106.890,-3.476,-29.573
-73.049,19.207,-26.768
-59.451,14.634,-23.780
-58.841,-2.195,-21.463
109.573,153.598,23.841
155.061,187.561,-55.183
44.817,34.756,-118.293
62.988,-2.561,-95.671
98.232,38.841,-116.829
106.159,39.268,-144.939
111.402,6.220,-171.829
121.037,-79.390,-175.915
68.171,-124.878,-205.427
22.744,-158.841,-254.573
-6.768,-195.976,-319.268
-44.573,-233.354,-387.866
-72.500,-254.512,-449.451
-87.622,-235.305,-500.610
-80.732,-181.768,-526.585
-58.902,-126.402,-525.000
-36.037,-77.317,-524.756
-10.915,-19.390,-532.317
9.634,28.476,-536.281
20.000,50.000,-540.976
36.585,55.305,-531.646
52.134,53.659,-511.280
65.915,62.988,-504.268
75.671,75.305,-494.878
38.354,47.256,-420.244
-25.305,40.183,-322.622
-55.366,70.427,-227.012
-73.598,97.256,-144.451
-78.963,102.744,-85.793
-20.671,115.854,-27.866
-18.171,103.049,20.122
-45.854,89.268,46.585
-55.549,80.671,60.854
-72.134,48.720,86.707
-99.207,12.561,115.366
-125.915,-7.988,135.549
-155.915,-14.268,128.049
-61.341,125.305,-45.000
-91.402,130.488,-27.012
-165.549,49.573,39.390
-162.866,37.134,24.390
-135.427,59.573,8.171
-103.293,72.988,-21.159
-74.146,51.585,-53.354
-46.098,16.037,-84.939
-16.159,-2.378,-106.524
2.134,-12.866,-112.744
15.610,-27.622,-112.561
44.939,-28.720,-119.512
61.829,-20.671,-141.707
59.878,-2.134,-188.354
56.646,11.829,-245.671
36.951,21.646,-276.463
2.744,49.268,-267.378
-20.305,71.037,-249.695
-17.317,64.817,-231.463
-7.866,48.720,-223.902
3.232,37.012,-222.744
20.305,21.463,-204.451
-41.341,-28.293,-116.951
-57.805,-8.902,-84.085
-21.463,27.805,-97.500
-22.805,23.415,-98.659
-44.451,24.878,-95.244
-57.500,38.171,-88.659
-63.902,33.963,-78.049
-62.439,21.829,-62.439
-55.488,26.524,-48.354
-65.000,35.915,-37.561
-86.646,23.354,-30.915
13.720,-79.146,-105.366
197.073,-200.183,-260.305
124.207,-128.659,-215.488
28.476,-97.439,-156.707
-36.037,-121.707,-142.744
-55.732,-140.305,-181.159
-48.232,-147.683,-235.610
-53.232,-136.585,-248.659
-61.524,-111.585,-223.049
-53.049,-73.049,-186.829
-38.659,-54.634,-185.427
-33.354,-50.732,-232.622
-17.561,-33.049,-286.037
-1.524,-14.939,-348.232
-4.878,10.671,-424.756
-21.220,51.098,-508.171
-31.829,92.561,-593.841
-42.317,117.012,-658.781
-62.683,119.817,-705.305
-64.329,111.707,-703.841
-59.024,109.817,-598.902
-55.427,107.988,-435.854
-44.512,97.988,-306.829
-27.439,80.305,-208.476
-2.622,70.122,-104.817
27.622,93.598,-5.793
